vehicle_id,zone_name,latitude,longitude,soc_now,hour,day_of_week,demand_zone_score,timestamp_iso,temp_c,rain_mm,battery_health,trips_last_24h,avg_trip_km,last_trip_km,last_trip_min,minutes_to_empty
BOB-1210-1342,Bobigny,48.927367,2.451248,0.514,16,2,1.15,2025-12-10T16:00,10.9,0.74,0.981,1,0.82,0.2,18.7,211.4
VRY-1210-1343,Viry-Chatillon,48.663619,2.387246,0.767,18,2,1.45,2025-12-10T18:00,7.7,0.27,0.981,6,2.81,3.46,18.6,242.4
MAL-1210-1344,Malakoff,48.826907,2.296137,0.788,20,2,1.522,2025-12-10T20:00,14.4,0.0,0.869,2,1.37,1.88,15.1,259.4
VRY-1210-1345,Viry-Chatillon,48.682061,2.389122,0.463,19,2,1.45,2025-12-10T19:00,5.0,0.06,0.936,1,2.45,3.86,21.4,155.2
VRY-1210-1346,Viry-Chatillon,48.675651,2.390435,0.319,19,2,1.45,2025-12-10T19:00,2.3,0.7,0.866,2,1.24,1.67,12.3,124.1
VLP-1210-1347,Villepinte,48.969277,2.540551,0.598,21,2,1.2,2025-12-10T21:00,6.5,0.97,0.983,4,2.14,2.43,16.3,249.6
BOB-1210-1348,Bobigny,48.909179,2.447279,0.525,14,2,1.15,2025-12-10T14:00,10.9,5.2,0.97,4,2.05,2.65,13.4,231.5
RSB-1210-1349,Roissy-en-Brie,48.790212,2.656988,0.95,8,2,1.595,2025-12-10T08:00,10.2,0.0,0.894,7,3.61,3.48,17.7,326.5
VRY-1210-1350,Viry-Chatillon,48.666389,2.361165,0.632,19,2,1.45,2025-12-10T19:00,5.3,0.0,0.895,8,1.63,1.42,18.0,183.9
BOB-1210-1351,Bobigny,48.911017,2.454567,0.625,20,2,1.667,2025-12-10T20:00,7.6,0.24,0.992,3,2.47,2.53,19.2,187.2
MAL-1210-1352,Malakoff,48.816379,2.284248,0.267,18,2,1.522,2025-12-10T18:00,8.3,0.75,0.96,5,2.17,1.09,14.6,90.9
VLP-1210-1353,Villepinte,48.954595,2.53452,0.927,15,2,1.2,2025-12-10T15:00,4.7,0.0,0.907,4,1.96,2.27,12.4,369.2
BOB-1210-1354,Bobigny,48.920606,2.464473,0.482,21,2,1.15,2025-12-10T21:00,9.4,0.57,0.902,4,2.01,1.68,11.1,194.5
VRY-1210-1355,Viry-Chatillon,48.656098,2.380534,0.682,13,2,1.0,2025-12-10T13:00,12.5,1.45,0.92,6,1.12,1.63,14.9,337.3
VRY-1210-1356,Viry-Chatillon,48.674693,2.372015,0.27,9,2,1.45,2025-12-10T09:00,7.2,0.0,0.919,5,3.28,2.66,12.6,98.0
RSB-1210-1357,Roissy-en-Brie,48.781988,2.65818,0.284,12,2,1.1,2025-12-10T12:00,4.9,0.08,0.947,3,1.31,1.0,13.8,139.4
RSB-1210-1358,Roissy-en-Brie,48.776476,2.640131,0.738,17,2,1.595,2025-12-10T17:00,8.8,3.69,0.93,7,2.96,2.68,11.9,222.0
RSB-1210-1359,Roissy-en-Brie,48.787117,2.651468,0.441,10,2,1.1,2025-12-10T10:00,11.6,0.0,0.951,7,1.46,2.62,7.7,180.9
VRY-1210-1360,Viry-Chatillon,48.671923,2.364283,0.61,15,2,1.0,2025-12-10T15:00,16.5,6.07,0.947,6,2.27,1.6,5.9,289.2
RSB-1210-1361,Roissy-en-Brie,48.791599,2.636201,0.362,11,2,1.1,2025-12-10T11:00,7.9,0.77,0.923,5,1.25,1.98,11.5,183.7
BOB-1210-1362,Bobigny,48.918814,2.457953,0.483,15,2,1.15,2025-12-10T15:00,7.5,0.0,0.913,3,1.49,1.44,5.2,197.9
MAL-1210-1363,Malakoff,48.826076,2.298333,0.391,17,2,1.522,2025-12-10T17:00,6.9,0.0,0.976,3,2.79,2.02,14.8,119.9
VRY-1210-1364,Viry-Chatillon,48.647725,2.366193,0.338,22,2,1.0,2025-12-10T22:00,3.9,2.55,0.916,1,2.61,3.21,14.9,165.8
BOB-1210-1365,Bobigny,48.927911,2.447863,0.518,22,2,1.15,2025-12-10T22:00,13.2,1.98,0.944,6,1.73,1.65,10.7,220.5
MAL-1210-1366,Malakoff,48.811747,2.308327,0.703,19,2,1.522,2025-12-10T19:00,8.2,4.83,0.967,4,1.68,1.33,14.6,231.3
BOB-1210-1367,Bobigny,48.917044,2.458917,0.712,15,2,1.15,2025-12-10T15:00,5.9,0.0,0.994,1,1.9,1.62,13.5,294.5
VLP-1210-1368,Villepinte,48.974691,2.540605,0.75,20,2,1.74,2025-12-10T20:00,7.6,0.0,0.904,5,2.57,1.34,15.6,199.5
VRY-1210-1369,Viry-Chatillon,48.665214,2.378028,0.512,14,2,1.0,2025-12-10T14:00,3.1,1.98,0.996,4,1.68,2.43,8.6,264.0
VRY-1210-1370,Viry-Chatillon,48.675024,2.396373,0.525,13,2,1.0,2025-12-10T13:00,9.1,3.16,0.946,4,1.68,2.0,8.3,277.3
VRY-1210-1371,Viry-Chatillon,48.666934,2.392407,0.423,14,2,1.0,2025-12-10T14:00,10.0,2.08,0.909,3,2.4,1.82,6.5,223.7
MAL-1210-1372,Malakoff,48.8284,2.288109,0.95,7,2,1.522,2025-12-10T07:00,10.3,0.38,0.962,6,2.17,2.22,9.8,324.3
MAL-1210-1373,Malakoff,48.818619,2.308976,0.722,9,2,1.522,2025-12-10T09:00,6.4,3.92,0.879,2,2.22,3.05,17.3,230.8
VRY-1210-1374,Viry-Chatillon,48.66736,2.376298,0.559,15,2,1.0,2025-12-10T15:00,12.7,1.27,0.895,0,1.87,1.93,14.4,259.9
VLP-1210-1375,Villepinte,48.981388,2.546194,0.699,9,2,1.74,2025-12-10T09:00,6.2,0.32,0.929,9,3.5,3.46,20.9,180.3
RSB-1210-1376,Roissy-en-Brie,48.802547,2.684689,0.813,19,2,1.595,2025-12-10T19:00,11.8,0.0,0.936,4,2.63,1.25,19.8,233.0
VRY-1210-1377,Viry-Chatillon,48.663574,2.359352,0.481,11,2,1.0,2025-12-10T11:00,12.8,0.52,0.874,0,1.02,1.08,8.9,243.6
VRY-1210-1378,Viry-Chatillon,48.661488,2.388422,0.768,19,2,1.45,2025-12-10T19:00,7.2,0.48,0.876,8,1.04,0.37,16.8,248.5
VRY-1210-1379,Viry-Chatillon,48.664907,2.367245,0.678,11,2,1.0,2025-12-10T11:00,7.9,3.81,0.98,3,1.22,1.47,9.6,344.3
RSB-1210-1380,Roissy-en-Brie,48.812228,2.647727,0.231,17,2,1.595,2025-12-10T17:00,6.3,0.97,0.953,6,3.17,2.8,6.3,63.5
MAL-1210-1381,Malakoff,48.800743,2.292997,0.529,20,2,1.522,2025-12-10T20:00,6.4,0.11,0.976,5,2.45,2.17,15.6,158.6
MAL-1210-1382,Malakoff,48.828652,2.294258,0.61,18,2,1.522,2025-12-10T18:00,3.3,1.96,0.971,5,2.25,1.52,14.4,181.8
VRY-1210-1383,Viry-Chatillon,48.681813,2.387304,0.658,17,2,1.45,2025-12-10T17:00,14.0,0.93,0.88,9,2.28,2.41,12.4,208.1
VRY-1210-1384,Viry-Chatillon,48.673295,2.347809,0.443,16,2,1.0,2025-12-10T16:00,10.0,0.12,0.922,2,1.77,2.02,3.0,189.5
MAL-1210-1385,Malakoff,48.827722,2.288472,0.364,9,2,1.522,2025-12-10T09:00,9.0,1.12,0.862,6,2.79,4.33,14.3,81.2
MAL-1210-1386,Malakoff,48.829384,2.30459,0.374,18,2,1.522,2025-12-10T18:00,8.0,5.42,0.905,1,2.35,2.38,18.4,116.2
BOB-1210-1387,Bobigny,48.903424,2.434015,0.1,9,2,1.667,2025-12-10T09:00,9.0,0.9,0.895,5,3.29,3.31,17.2,29.6
VRY-1210-1388,Viry-Chatillon,48.66196,2.383538,0.35,15,2,1.0,2025-12-10T15:00,12.0,0.67,0.911,2,1.17,1.62,11.6,165.4
MAL-1210-1389,Malakoff,48.817515,2.295463,0.474,20,2,1.522,2025-12-10T20:00,11.5,0.32,0.945,3,2.46,2.21,16.0,147.4
RSB-1210-1390,Roissy-en-Brie,48.792266,2.636538,0.1,8,2,1.595,2025-12-10T08:00,4.8,0.0,0.864,4,1.12,1.12,15.6,49.1
BOB-1210-1391,Bobigny,48.903903,2.455619,0.814,16,2,1.15,2025-12-10T16:00,10.5,3.03,0.997,1,1.56,1.75,18.6,324.4
VRY-1210-1392,Viry-Chatillon,48.672683,2.396509,0.3,9,2,1.45,2025-12-10T09:00,11.6,1.25,0.983,2,2.56,3.72,11.9,108.6
VLP-1210-1393,Villepinte,48.981368,2.546588,0.422,9,2,1.74,2025-12-10T09:00,11.1,0.0,0.891,4,2.72,2.21,20.1,120.1
RSB-1210-1394,Roissy-en-Brie,48.785774,2.659769,0.549,9,2,1.595,2025-12-10T09:00,10.1,2.04,0.981,4,3.62,4.1,10.5,160.4
VRY-1210-1395,Viry-Chatillon,48.656119,2.359426,0.586,13,2,1.0,2025-12-10T13:00,9.2,2.56,0.905,6,1.34,1.03,11.3,295.5
VRY-1210-1396,Viry-Chatillon,48.666224,2.376785,0.746,12,2,1.0,2025-12-10T12:00,4.3,0.0,0.934,0,1.34,0.46,10.3,386.2
VLP-1210-1397,Villepinte,48.968532,2.534252,0.446,9,2,1.74,2025-12-10T09:00,4.7,1.27,0.949,5,1.7,1.54,18.0,163.3
VRY-1210-1398,Viry-Chatillon,48.670345,2.38231,0.349,14,2,1.0,2025-12-10T14:00,8.4,1.94,1.0,5,1.64,1.11,16.6,190.9
MAL-1210-1399,Malakoff,48.827154,2.314091,0.561,8,2,1.522,2025-12-10T08:00,7.4,0.0,0.878,2,2.63,1.69,12.1,148.2
BOB-1210-1400,Bobigny,48.904327,2.431968,0.886,15,2,1.15,2025-12-10T15:00,10.6,0.0,0.966,6,1.31,1.67,9.9,373.4
BOB-1210-1401,Bobigny,48.893425,2.477871,0.661,12,2,1.15,2025-12-10T12:00,13.5,1.32,0.874,2,3.03,2.74,12.4,289.3
BOB-1210-1402,Bobigny,48.906852,2.439145,0.503,11,2,1.15,2025-12-10T11:00,7.3,0.8,0.944,8,2.41,1.98,10.0,218.9
VLP-1210-1403,Villepinte,48.969471,2.555182,0.698,16,2,1.2,2025-12-10T16:00,3.0,0.0,0.981,3,1.87,1.98,10.6,303.4
BOB-1210-1404,Bobigny,48.914358,2.446984,0.721,9,2,1.667,2025-12-10T09:00,8.9,3.88,0.932,0,2.99,3.46,19.7,229.1
VRY-1210-1405,Viry-Chatillon,48.665473,2.378164,0.464,16,2,1.0,2025-12-10T16:00,15.0,0.0,0.897,1,1.79,1.62,3.1,267.0
RSB-1210-1406,Roissy-en-Brie,48.771783,2.664137,0.69,22,2,1.1,2025-12-10T22:00,8.1,0.0,0.913,1,3.29,3.06,7.4,319.7
VRY-1210-1407,Viry-Chatillon,48.649234,2.389912,0.564,20,2,1.45,2025-12-10T20:00,4.6,1.0,0.943,2,2.16,1.97,14.1,193.2
VRY-1210-1408,Viry-Chatillon,48.669297,2.384845,0.464,12,2,1.0,2025-12-10T12:00,10.2,0.0,0.933,1,1.8,1.09,9.1,217.1
VLP-1210-1409,Villepinte,48.967447,2.554683,0.336,6,2,1.2,2025-12-10T06:00,1.0,0.13,0.895,2,0.58,1.69,11.5,143.5
VLP-1210-1410,Villepinte,48.962717,2.564762,0.376,17,2,1.74,2025-12-10T17:00,10.5,2.9,0.915,6,4.09,3.95,19.0,92.5
RSB-1210-1411,Roissy-en-Brie,48.793715,2.633866,0.454,12,2,1.1,2025-12-10T12:00,10.8,0.0,0.955,3,1.69,2.02,7.4,211.1
RSB-1210-1412,Roissy-en-Brie,48.803092,2.64808,0.739,18,2,1.595,2025-12-10T18:00,3.3,1.93,0.928,7,2.09,1.83,21.3,224.5
BOB-1210-1413,Bobigny,48.918706,2.430689,0.609,15,2,1.15,2025-12-10T15:00,10.1,0.0,0.956,2,1.11,1.29,13.1,282.5
VRY-1210-1414,Viry-Chatillon,48.666728,2.380848,0.426,15,2,1.0,2025-12-10T15:00,9.3,0.75,0.964,1,0.73,0.84,13.2,228.6
VRY-1210-1415,Viry-Chatillon,48.666227,2.374646,0.758,13,2,1.0,2025-12-10T13:00,6.2,0.09,0.946,2,1.69,1.85,3.7,377.8
RSB-1210-1416,Roissy-en-Brie,48.78682,2.660322,0.452,16,2,1.1,2025-12-10T16:00,10.7,4.1,0.892,0,2.0,1.45,13.0,189.0
VLP-1210-1417,Villepinte,48.962277,2.55477,0.51,21,2,1.2,2025-12-10T21:00,6.3,0.67,0.988,6,2.4,2.03,11.1,248.4
VLP-1210-1418,Villepinte,48.974727,2.546234,0.233,20,2,1.74,2025-12-10T20:00,8.0,1.37,0.914,8,4.03,4.39,15.6,48.3
VLP-1210-1419,Villepinte,48.977929,2.542585,0.357,19,2,1.74,2025-12-10T19:00,3.0,0.14,0.973,4,2.28,2.54,23.6,104.6
RSB-1210-1420,Roissy-en-Brie,48.791112,2.645999,0.13,22,2,1.1,2025-12-10T22:00,5.3,0.14,0.928,4,1.39,0.71,7.4,88.4
MAL-1210-1421,Malakoff,48.819963,2.309794,0.276,21,2,1.05,2025-12-10T21:00,11.1,1.05,0.989,3,2.15,1.25,4.3,110.3
MAL-1210-1422,Malakoff,48.831486,2.298443,0.413,9,2,1.522,2025-12-10T09:00,6.1,2.27,0.887,6,1.71,1.93,15.6,129.0
MAL-1210-1423,Malakoff,48.797906,2.283648,0.186,20,2,1.522,2025-12-10T20:00,11.0,1.48,0.868,3,2.6,1.79,14.6,53.2
BOB-1210-1424,Bobigny,48.910984,2.446038,0.248,22,2,1.15,2025-12-10T22:00,13.3,0.0,0.973,1,1.97,2.29,8.3,107.4
RSB-1210-1425,Roissy-en-Brie,48.773708,2.660346,0.647,19,2,1.595,2025-12-10T19:00,14.0,0.28,0.917,3,2.63,2.46,17.9,185.1
BOB-1210-1426,Bobigny,48.909177,2.457476,0.459,9,2,1.667,2025-12-10T09:00,8.2,3.84,0.948,7,2.33,3.16,11.2,108.5
MAL-1210-1427,Malakoff,48.824609,2.318698,0.801,8,2,1.522,2025-12-10T08:00,8.7,5.06,0.992,2,2.2,3.11,13.1,257.3
VRY-1210-1428,Viry-Chatillon,48.670507,2.39276,0.511,14,2,1.0,2025-12-10T14:00,8.5,1.69,0.87,4,0.64,1.5,10.1,240.2
BOB-1210-1429,Bobigny,48.913799,2.450624,0.95,19,2,1.667,2025-12-10T19:00,5.7,0.0,0.917,1,1.53,2.21,16.6,280.4
BOB-1210-1430,Bobigny,48.910229,2.46101,0.322,9,2,1.667,2025-12-10T09:00,7.7,0.1,0.933,3,3.84,3.36,15.5,70.9
BOB-1210-1431,Bobigny,48.898987,2.441488,0.607,22,2,1.15,2025-12-10T22:00,1.3,0.0,0.917,3,2.24,2.81,9.0,278.9
RSB-1210-1432,Roissy-en-Brie,48.771775,2.671602,0.514,20,2,1.595,2025-12-10T20:00,10.5,0.0,0.938,3,3.2,2.75,18.4,194.0
BOB-1210-1433,Bobigny,48.905592,2.448611,0.511,10,2,1.15,2025-12-10T10:00,6.5,2.7,0.929,6,2.23,1.86,11.1,235.6
VRY-1210-1434,Viry-Chatillon,48.649024,2.37575,0.805,11,2,1.0,2025-12-10T11:00,8.6,0.0,0.887,1,2.04,2.29,13.4,410.3
VLP-1210-1435,Villepinte,48.972687,2.556617,0.57,20,2,1.74,2025-12-10T20:00,7.0,0.29,0.916,5,4.0,3.5,13.5,143.9
RSB-1210-1436,Roissy-en-Brie,48.788332,2.669058,0.595,12,2,1.1,2025-12-10T12:00,8.3,0.0,0.892,5,2.0,1.65,11.5,213.0
VRY-1210-1437,Viry-Chatillon,48.673799,2.390267,0.1,6,2,1.0,2025-12-10T06:00,11.5,0.0,0.91,2,0.58,0.2,4.5,48.2
MAL-1210-1438,Malakoff,48.820217,2.286854,0.87,7,2,1.522,2025-12-10T07:00,4.3,0.0,1.0,6,1.63,2.08,13.5,298.7
BOB-1210-1439,Bobigny,48.898926,2.463062,0.334,18,2,1.667,2025-12-10T18:00,8.1,0.48,0.909,2,4.04,4.36,18.5,79.1
RSB-1210-1440,Roissy-en-Brie,48.782536,2.658165,0.574,11,2,1.1,2025-12-10T11:00,9.2,1.42,0.879,2,2.1,2.78,13.8,261.4
BOB-1210-1441,Bobigny,48.886443,2.450833,0.348,18,2,1.667,2025-12-10T18:00,4.5,0.0,0.998,4,2.57,2.19,18.8,77.0
VRY-1210-1442,Viry-Chatillon,48.676279,2.366486,0.444,8,2,1.45,2025-12-10T08:00,12.2,0.17,0.926,3,2.56,2.56,14.0,121.7
RSB-1210-1443,Roissy-en-Brie,48.778755,2.662885,0.1,19,2,1.595,2025-12-10T19:00,10.5,1.65,0.886,3,3.9,3.69,15.4,7.3
VRY-1210-1444,Viry-Chatillon,48.681286,2.362533,0.257,19,2,1.45,2025-12-10T19:00,9.7,2.38,0.99,2,2.24,1.45,14.5,101.6
BOB-1210-1445,Bobigny,48.90804,2.436491,0.567,13,2,1.15,2025-12-10T13:00,10.7,0.0,0.973,2,2.46,2.83,7.6,283.4
VLP-1210-1446,Villepinte,48.948586,2.5564,0.785,9,2,1.74,2025-12-10T09:00,5.7,0.67,0.99,2,2.79,2.33,13.6,212.8
BOB-1210-1447,Bobigny,48.910108,2.457483,0.314,22,2,1.15,2025-12-10T22:00,7.2,3.12,0.955,2,1.59,1.46,11.6,129.5
VLP-1210-1448,Villepinte,48.964322,2.533876,0.404,9,2,1.74,2025-12-10T09:00,14.4,0.0,0.918,3,2.07,1.8,23.9,116.8
BOB-1210-1449,Bobigny,48.909393,2.462795,0.241,7,2,1.667,2025-12-10T07:00,8.7,0.03,0.944,7,2.91,2.66,15.3,28.1
BOB-1210-1450,Bobigny,48.912501,2.449035,0.552,8,2,1.667,2025-12-10T08:00,9.9,0.0,0.898,7,2.02,2.65,16.2,187.7
BOB-1210-1451,Bobigny,48.908751,2.460257,0.658,11,2,1.15,2025-12-10T11:00,0.6,2.58,0.942,1,1.36,1.98,12.0,265.1
VRY-1210-1452,Viry-Chatillon,48.664156,2.385194,0.623,21,2,1.0,2025-12-10T21:00,7.7,0.0,0.942,2,1.73,2.29,8.1,284.5
MAL-1210-1453,Malakoff,48.811695,2.313531,0.211,21,2,1.05,2025-12-10T21:00,9.1,0.0,0.957,1,2.33,3.39,9.2,101.9
VRY-1210-1454,Viry-Chatillon,48.669084,2.38806,0.308,20,2,1.45,2025-12-10T20:00,7.7,3.55,0.894,4,3.99,3.61,8.8,128.1
BOB-1210-1455,Bobigny,48.920562,2.45103,0.503,13,2,1.15,2025-12-10T13:00,10.9,0.07,0.997,2,2.48,2.47,16.1,195.8
VRY-1210-1456,Viry-Chatillon,48.665367,2.399179,0.35,12,2,1.0,2025-12-10T12:00,13.6,0.0,0.909,3,1.68,1.12,12.9,171.2
VLP-1210-1457,Villepinte,48.969057,2.543097,0.7,10,2,1.2,2025-12-10T10:00,7.7,0.92,0.961,2,2.6,1.77,6.3,254.5
VLP-1210-1458,Villepinte,48.959918,2.556749,0.705,10,2,1.2,2025-12-10T10:00,11.4,0.0,0.903,4,2.05,1.82,13.9,319.5
BOB-1210-1459,Bobigny,48.908861,2.468467,0.374,6,2,1.15,2025-12-10T06:00,9.3,0.0,0.909,2,1.68,2.18,10.4,143.7
VLP-1210-1460,Villepinte,48.965067,2.559083,0.63,16,2,1.2,2025-12-10T16:00,12.9,0.44,0.932,1,1.43,1.12,9.0,232.7
RSB-1210-1461,Roissy-en-Brie,48.791542,2.637759,0.182,11,2,1.1,2025-12-10T11:00,7.2,1.18,0.953,1,2.26,2.09,6.8,52.9
VRY-1210-1462,Viry-Chatillon,48.678597,2.392517,0.673,20,2,1.45,2025-12-10T20:00,12.5,0.74,0.968,7,4.27,4.79,14.7,229.1
VLP-1210-1463,Villepinte,48.949138,2.541524,0.309,13,2,1.2,2025-12-10T13:00,3.7,1.07,0.976,3,1.1,1.28,10.5,111.0
RSB-1210-1464,Roissy-en-Brie,48.788553,2.638942,0.412,22,2,1.1,2025-12-10T22:00,9.3,1.93,0.934,1,1.2,1.29,12.4,191.1
VRY-1210-1465,Viry-Chatillon,48.668797,2.378282,0.148,16,2,1.0,2025-12-10T16:00,5.6,0.28,0.916,2,1.31,0.59,10.0,49.2
VRY-1210-1466,Viry-Chatillon,48.664764,2.365211,0.462,8,2,1.45,2025-12-10T08:00,15.1,2.58,0.906,6,2.82,3.08,12.5,140.9
BOB-1210-1467,Bobigny,48.919354,2.464295,0.344,6,2,1.15,2025-12-10T06:00,13.7,0.77,0.914,2,1.76,1.64,16.5,148.2
VLP-1210-1468,Villepinte,48.957212,2.547055,0.195,6,2,1.2,2025-12-10T06:00,13.3,0.54,0.948,2,1.79,1.67,11.1,63.8
BOB-1210-1469,Bobigny,48.918665,2.451277,0.511,16,2,1.15,2025-12-10T16:00,14.8,0.54,0.92,6,1.78,1.77,11.8,239.1
VLP-1210-1470,Villepinte,48.97779,2.550512,0.833,19,2,1.74,2025-12-10T19:00,9.4,2.24,0.969,2,2.5,2.45,18.9,253.5
BOB-1210-1471,Bobigny,48.911269,2.436259,0.44,7,2,1.667,2025-12-10T07:00,3.2,0.0,0.991,1,3.18,2.28,22.9,123.0
VLP-1210-1472,Villepinte,48.979824,2.564311,0.419,13,2,1.2,2025-12-10T13:00,12.2,0.0,0.94,0,1.88,1.13,6.2,160.2
RSB-1210-1473,Roissy-en-Brie,48.794655,2.663574,0.461,6,2,1.1,2025-12-10T06:00,5.2,1.22,0.898,6,1.03,1.53,8.7,214.9
VRY-1210-1474,Viry-Chatillon,48.67321,2.407436,0.218,17,2,1.45,2025-12-10T17:00,4.8,0.0,0.882,4,2.54,1.98,10.8,105.9
MAL-1210-1475,Malakoff,48.831307,2.303275,0.1,9,2,1.522,2025-12-10T09:00,5.0,1.14,0.943,3,3.21,3.45,22.6,40.8
RSB-1210-1476,Roissy-en-Brie,48.783542,2.651381,0.608,19,2,1.595,2025-12-10T19:00,6.7,3.26,0.994,4,3.69,3.39,25.0,166.4
VRY-1210-1477,Viry-Chatillon,48.667463,2.389596,0.681,17,2,1.45,2025-12-10T17:00,6.1,0.0,0.989,7,2.53,2.24,15.5,218.8
BOB-1210-1478,Bobigny,48.904371,2.449177,0.258,22,2,1.15,2025-12-10T22:00,11.8,4.36,0.975,3,1.3,1.51,12.2,116.6
VRY-1210-1479,Viry-Chatillon,48.672109,2.367108,0.341,15,2,1.0,2025-12-10T15:00,5.0,0.31,0.955,3,1.34,1.18,13.4,197.8
VRY-1210-1480,Viry-Chatillon,48.672023,2.370342,0.592,15,2,1.0,2025-12-10T15:00,7.6,2.15,0.944,0,1.35,0.9,16.9,267.2
MAL-1210-1481,Malakoff,48.818852,2.294313,0.453,17,2,1.522,2025-12-10T17:00,9.9,0.58,0.973,3,2.72,2.44,16.0,136.5
VLP-1210-1482,Villepinte,48.970901,2.574704,0.902,12,2,1.2,2025-12-10T12:00,9.4,0.0,0.889,3,2.43,1.83,13.8,377.2
BOB-1210-1483,Bobigny,48.91392,2.454686,0.364,11,2,1.15,2025-12-10T11:00,8.4,0.0,0.896,3,0.42,0.2,7.9,177.9
VRY-1210-1484,Viry-Chatillon,48.661283,2.365857,0.289,12,2,1.0,2025-12-10T12:00,2.0,1.01,0.96,5,1.93,1.82,13.7,124.5
MAL-1210-1485,Malakoff,48.815984,2.302031,0.39,19,2,1.522,2025-12-10T19:00,8.1,7.06,0.908,6,1.64,2.07,15.6,114.9
VLP-1210-1486,Villepinte,48.967352,2.547915,0.734,7,2,1.74,2025-12-10T07:00,10.8,0.0,0.907,5,2.38,2.68,16.7,215.1
VLP-1210-1487,Villepinte,48.976545,2.564186,0.607,18,2,1.74,2025-12-10T18:00,10.9,1.89,0.94,2,3.71,4.65,18.8,160.5
RSB-1210-1488,Roissy-en-Brie,48.793558,2.658906,0.384,22,2,1.1,2025-12-10T22:00,4.0,0.61,0.922,3,0.3,0.68,5.1,196.0
RSB-1210-1489,Roissy-en-Brie,48.792494,2.689306,0.68,13,2,1.1,2025-12-10T13:00,6.6,0.0,0.94,3,1.64,2.08,11.2,294.7
RSB-1210-1490,Roissy-en-Brie,48.785793,2.638355,0.652,17,2,1.595,2025-12-10T17:00,16.2,0.44,0.868,6,2.63,1.6,19.9,216.0
RSB-1210-1491,Roissy-en-Brie,48.801792,2.623057,0.687,11,2,1.1,2025-12-10T11:00,16.5,0.64,0.933,3,2.43,2.6,5.7,272.6
MAL-1210-1492,Malakoff,48.827362,2.307999,0.344,13,2,1.05,2025-12-10T13:00,13.6,1.12,0.919,6,1.1,0.2,11.8,175.6
VRY-1210-1493,Viry-Chatillon,48.659972,2.376844,0.713,8,2,1.45,2025-12-10T08:00,6.8,1.54,0.883,3,2.71,2.14,12.7,240.9
VRY-1210-1494,Viry-Chatillon,48.674404,2.383038,0.327,15,2,1.0,2025-12-10T15:00,5.7,0.64,0.905,4,1.77,2.34,10.1,199.1
VRY-1210-1495,Viry-Chatillon,48.686931,2.372349,0.492,22,2,1.0,2025-12-10T22:00,5.0,0.85,0.867,6,0.48,0.31,9.4,224.7
VLP-1210-1496,Villepinte,48.964792,2.571083,0.26,12,2,1.2,2025-12-10T12:00,12.3,0.4,0.869,3,2.22,1.48,13.0,116.9
RSB-1210-1497,Roissy-en-Brie,48.800942,2.639271,0.537,14,2,1.1,2025-12-10T14:00,11.4,0.0,0.945,5,2.35,3.62,17.5,251.4
VRY-1210-1498,Viry-Chatillon,48.66479,2.38254,0.364,22,2,1.0,2025-12-10T22:00,8.8,0.62,0.898,1,1.7,2.01,13.7,180.4
BOB-1210-1499,Bobigny,48.915601,2.455985,0.438,14,2,1.15,2025-12-10T14:00,4.6,0.0,0.877,7,1.72,2.15,11.8,204.6
VLP-1210-1500,Villepinte,48.974269,2.540535,0.314,18,2,1.74,2025-12-10T18:00,9.7,3.84,0.954,5,2.64,2.79,20.9,98.3
VLP-1210-1501,Villepinte,48.985498,2.552152,0.1,21,2,1.2,2025-12-10T21:00,12.8,2.05,0.972,5,1.74,2.35,11.4,35.0
MAL-1210-1502,Malakoff,48.818927,2.287392,0.194,13,2,1.05,2025-12-10T13:00,9.8,2.64,0.907,4,3.41,3.63,10.6,116.1
VLP-1210-1503,Villepinte,48.961391,2.566298,0.465,22,2,1.2,2025-12-10T22:00,13.1,3.25,0.976,3,0.77,1.12,8.4,199.3
VLP-1210-1504,Villepinte,48.959229,2.541688,0.31,20,2,1.74,2025-12-10T20:00,5.3,2.25,0.887,7,1.33,1.1,16.6,87.6
MAL-1210-1505,Malakoff,48.82882,2.299146,0.466,15,2,1.05,2025-12-10T15:00,8.9,1.05,0.976,0,1.12,1.48,11.4,228.4
VLP-1210-1506,Villepinte,48.969632,2.573417,0.736,18,2,1.74,2025-12-10T18:00,9.5,0.0,0.987,4,2.71,2.4,14.4,217.0
VLP-1210-1507,Villepinte,48.96245,2.567991,0.265,6,2,1.2,2025-12-10T06:00,13.6,2.12,0.975,4,1.73,2.29,7.8,103.6
VLP-1210-1508,Villepinte,48.974514,2.526482,0.1,16,2,1.2,2025-12-10T16:00,10.5,0.66,0.943,2,2.44,3.41,13.6,39.1
MAL-1210-1509,Malakoff,48.808817,2.314636,0.1,15,2,1.05,2025-12-10T15:00,12.3,0.0,0.893,4,0.33,0.2,5.6,50.8
RSB-1210-1510,Roissy-en-Brie,48.794634,2.645243,0.143,8,2,1.595,2025-12-10T08:00,10.8,1.22,0.958,7,2.59,2.4,13.9,45.4
RSB-1210-1511,Roissy-en-Brie,48.774137,2.624604,0.332,9,2,1.595,2025-12-10T09:00,3.6,0.0,0.866,5,1.49,1.0,11.2,113.1
BOB-1210-1512,Bobigny,48.920821,2.474474,0.69,13,2,1.15,2025-12-10T13:00,13.9,1.73,0.98,5,2.11,1.9,4.3,305.0
